iso_code,continent,location,date,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million
ESP,Europe,Spain,9/9/2022,47558632,13451511,0,2174.429,116273,0,36,282840.579,0,45.721,2444.835,0,0.757,1.12,172,3.617,2364,49.707,113,2.376,1996,41.969
ESP,Europe,Spain,9/10/2022,47558632,13451511,0,2174.429,116273,0,36,282840.579,0,45.721,2444.835,0,0.757,1.14,168,3.532,2349,49.392,107,2.25,2018,42.432
ESP,Europe,Spain,9/11/2022,47558632,13465028,13517,1931,116444,171,24.429,283124.796,284.218,40.603,2448.43,3.596,0.514,1.15,166,3.49,2392,50.296,109,2.292,1951,41.023
ESP,Europe,Spain,9/12/2022,47558632,13465028,0,1931,116444,0,24.429,283124.796,0,40.603,2448.43,0,0.514,1.17,158,3.322,2319,48.761,115,2.418,1982,41.675
ESP,Europe,Spain,9/13/2022,47558632,13465028,0,1931,116444,0,24.429,283124.796,0,40.603,2448.43,0,0.514,1.18,142,2.986,2351,49.434,116,2.439,2011,42.285
ESP,Europe,Spain,9/14/2022,47558632,13465028,0,1931,116444,0,24.429,283124.796,0,40.603,2448.43,0,0.514,1.2,146,3.07,2289,48.13,117,2.46,1991,41.864
ESP,Europe,Spain,9/15/2022,47558632,13465028,0,1931,116444,0,24.429,283124.796,0,40.603,2448.43,0,0.514,1.22,144,3.028,2221,46.7,119,2.502,1942,40.834
ESP,Europe,Spain,9/16/2022,47558632,13465028,0,1931,116444,0,24.429,283124.796,0,40.603,2448.43,0,0.514,1.24,151,3.175,2232,46.932,123,2.586,1901,39.972
ESP,Europe,Spain,9/17/2022,47558632,13465028,0,1931,116444,0,24.429,283124.796,0,40.603,2448.43,0,0.514,1.24,151,3.175,2212,46.511,125,2.628,1862,39.152
ESP,Europe,Spain,9/18/2022,47558632,13480615,15587,2226.714,116609,165,23.571,283452.539,327.743,46.82,2451.9,3.469,0.496,1.24,156,3.28,2294,48.235,127,2.67,1907,40.098
ESP,Europe,Spain,9/19/2022,47558632,13480615,0,2226.714,116609,0,23.571,283452.539,0,46.82,2451.9,0,0.496,1.25,149,3.133,2206,46.385,121,2.544,1855,39.004
ESP,Europe,Spain,9/20/2022,47558632,13480615,0,2226.714,116609,0,23.571,283452.539,0,46.82,2451.9,0,0.496,1.25,138,2.902,2120,44.577,123,2.586,1804,37.932
ESP,Europe,Spain,9/21/2022,47558632,13480615,0,2226.714,116609,0,23.571,283452.539,0,46.82,2451.9,0,0.496,1.25,129,2.712,2075,43.63,118,2.481,1796,37.764
ESP,Europe,Spain,9/22/2022,47558632,13480615,0,2226.714,116609,0,23.571,283452.539,0,46.82,2451.9,0,0.496,1.24,129,2.712,1982,41.675,114,2.397,1794,37.722
ESP,Europe,Spain,9/23/2022,47558632,13480615,0,2226.714,116609,0,23.571,283452.539,0,46.82,2451.9,0,0.496,1.23,130,2.733,1953,41.065,109,2.292,1780,37.427
ESP,Europe,Spain,9/24/2022,47558632,13480615,0,2226.714,116609,0,23.571,283452.539,0,46.82,2451.9,0,0.496,1.23,136,2.86,1967,41.359,105,2.208,1775,37.322
ESP,Europe,Spain,9/25/2022,47558632,13497082,16467,2352.429,116716,107,15.286,283798.785,346.246,49.464,2454.15,2.25,0.321,1.23,139,2.923,2079,43.714,101,2.124,1745,36.692
ESP,Europe,Spain,9/26/2022,47558632,13497082,0,2352.429,116716,0,15.286,283798.785,0,49.464,2454.15,0,0.321,1.23,143,3.007,2135,44.892,112,2.355,1749,36.776
ESP,Europe,Spain,9/27/2022,47558632,13497082,0,2352.429,116716,0,15.286,283798.785,0,49.464,2454.15,0,0.321,1.23,127,2.67,2110,44.366,116,2.439,1769,37.196
ESP,Europe,Spain,9/28/2022,47558632,13497082,0,2352.429,116716,0,15.286,283798.785,0,49.464,2454.15,0,0.321,1.22,133,2.797,2101,44.177,113,2.376,1788,37.596
ESP,Europe,Spain,9/29/2022,47558632,13497082,0,2352.429,116716,0,15.286,283798.785,0,49.464,2454.15,0,0.321,1.2,141,2.965,2128,44.745,119,2.502,1857,39.047
ESP,Europe,Spain,9/30/2022,47558632,13497082,0,2352.429,116716,0,15.286,283798.785,0,49.464,2454.15,0,0.321,1.18,141,2.965,2132,44.829,126,2.649,1939,40.771
ESP,Europe,Spain,10/1/2022,47558632,13497082,0,2352.429,116716,0,15.286,283798.785,0,49.464,2454.15,0,0.321,1.17,138,2.902,2118,44.535,134,2.818,2011,42.285
ESP,Europe,Spain,10/2/2022,47558632,13514820,17738,2534,116842,126,18,284171.757,372.971,53.282,2456.799,2.649,0.378,1.16,136,2.86,2316,48.698,135,2.839,2104,44.24
ESP,Europe,Spain,10/3/2022,47558632,13514820,0,2534,116842,0,18,284171.757,0,53.282,2456.799,0,0.378,1.15,142,2.986,2383,50.107,134,2.818,2202,46.301
ESP,Europe,Spain,10/4/2022,47558632,13514820,0,2534,116842,0,18,284171.757,0,53.282,2456.799,0,0.378,1.14,130,2.733,2492,52.398,128,2.691,2337,49.139
ESP,Europe,Spain,10/5/2022,47558632,13514820,0,2534,116842,0,18,284171.757,0,53.282,2456.799,0,0.378,1.11,129,2.712,2578,54.207,128,2.691,2419,50.864
