iso_code,continent,location,date,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ZAF,Africa,South Africa,4/20/2022,24234233.0,21239.0,408.037,0.358,16831.0,0.283,0.0921,10.9,people tested,34413466.0,21147587.0,18175011.0,2545438.0,47024.0,22858.0,57.46,35.31,30.35,4.25,382.0,7155.0,0.012,36.21,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/21/2022,24262108.0,27875.0,408.506,0.469,17473.0,0.294,0.1102,9.1,people tested,34469342.0,21166254.0,18196475.0,2566971.0,55876.0,22767.0,57.55,35.34,30.38,4.29,380.0,7282.0,0.012,36.2,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/22/2022,24288173.0,26065.0,408.945,0.439,18071.0,0.304,0.1286,7.8,people tested,34526599.0,21185860.0,18218678.0,2588689.0,57257.0,25115.0,57.65,35.37,30.42,4.32,419.0,8319.0,0.014,36.19,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/23/2022,24313334.0,25161.0,409.369,0.424,19173.0,0.323,0.1437,7.0,people tested,34596427.0,21209463.0,18243562.0,2616916.0,69828.0,34556.0,57.76,35.41,30.46,4.37,577.0,11532.0,0.019,36.19,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/26/2022,24370285.0,27482.0,410.328,0.463,22470.0,0.378,0.1675,6.0,people tested,34659733.0,21231368.0,18267341.0,2641455.0,59132.0,41899.0,57.87,35.45,30.5,4.41,700.0,14153.0,0.024,36.18,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/27/2022,24400471.0,30186.0,410.836,0.508,23748.0,0.4,0.1797,5.6,people tested,34726984.0,21252895.0,18291966.0,2669435.0,67251.0,44788.0,57.98,35.48,30.54,4.46,748.0,15044.0,0.025,36.17,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/28/2022,24423181.0,22710.0,411.218,0.382,23010.0,0.387,0.1839,5.4,people tested,34739327.0,21257362.0,18296163.0,2674528.0,12343.0,38569.0,58.0,35.49,30.55,4.47,644.0,13015.0,0.022,36.16,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/29/2022,24445151.0,21970.0,411.588,0.37,22425.0,0.378,0.1907,5.2,people tested,34806757.0,21279854.0,18319838.0,2702753.0,67430.0,40023.0,58.11,35.53,30.59,4.51,668.0,13428.0,0.022,36.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,4/30/2022,24475485.0,30334.0,412.099,0.511,23164.0,0.39,0.1939,5.2,people tested,34864969.0,21298735.0,18339920.0,2727831.0,58212.0,38363.0,58.21,35.56,30.62,4.55,641.0,12753.0,0.021,36.15,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/1/2022,24492958.0,17473.0,412.393,0.294,22900.0,0.386,0.2049,4.9,people tested,34877539.0,21302363.0,18344181.0,2733750.0,12570.0,39861.0,58.23,35.57,30.63,4.56,666.0,13147.0,0.022,36.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/2/2022,24505584.0,12626.0,412.606,0.213,23254.0,0.392,0.2061,4.9,people tested,34881319.0,21303491.0,18345493.0,2735589.0,3780.0,40103.0,58.24,35.57,30.63,4.57,670.0,13185.0,0.022,36.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/3/2022,24527102.0,21518.0,412.968,0.362,22402.0,0.377,0.2058,4.9,people tested,34887157.0,21305271.0,18347677.0,2738123.0,5838.0,32489.0,58.25,35.57,30.63,4.57,542.0,10558.0,0.018,36.14,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/4/2022,24554412.0,27310.0,413.428,0.46,21992.0,0.37,0.2083,4.8,people tested,34941461.0,21323742.0,18367289.0,2760393.0,54304.0,30640.0,58.34,35.6,30.67,4.61,512.0,10121.0,0.017,36.13,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/5/2022,24592030.0,37618.0,414.061,0.633,24121.0,0.406,0.2232,4.5,people tested,34999285.0,21343519.0,18387993.0,2783890.0,57824.0,37137.0,58.44,35.64,30.7,4.65,620.0,12308.0,0.021,36.13,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/6/2022,24626847.0,34817.0,414.647,0.586,25957.0,0.437,0.231,4.3,people tested,35058457.0,21364436.0,18408410.0,2808108.0,59172.0,35957.0,58.53,35.67,30.74,4.69,600.0,12083.0,0.02,36.12,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/7/2022,24654271.0,27424.0,415.109,0.462,25541.0,0.43,0.2504,4.0,people tested,35112052.0,21383128.0,18426826.0,2830291.0,53595.0,35298.0,58.62,35.7,30.77,4.73,589.0,12056.0,0.02,36.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/8/2022,24675963.0,21692.0,415.474,0.365,26144.0,0.44,0.2493,4.0,people tested,35124794.0,21387271.0,18430998.0,2836165.0,12742.0,35322.0,58.65,35.71,30.77,4.74,590.0,12130.0,0.02,36.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/9/2022,24693273.0,17310.0,415.766,0.291,26813.0,0.451,0.2462,4.1,people tested,35128412.0,21388927.0,18432285.0,2837367.0,3618.0,35299.0,58.65,35.71,30.77,4.74,589.0,12205.0,0.02,36.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/10/2022,24726029.0,32756.0,416.317,0.552,28418.0,0.478,0.2511,4.0,people tested,35182056.0,21408366.0,18451136.0,2858722.0,53644.0,42128.0,58.74,35.74,30.81,4.77,703.0,14728.0,0.025,36.1,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/11/2022,24765642.0,39613.0,416.984,0.667,30176.0,0.508,0.2547,3.9,people tested,35243240.0,21430421.0,18472807.0,2882655.0,61184.0,43111.0,58.84,35.78,30.84,4.81,720.0,15240.0,0.025,36.09,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/12/2022,24804199.0,38557.0,417.634,0.649,30310.0,0.51,0.2496,4.0,people tested,35307618.0,21454556.0,18495192.0,2907045.0,64378.0,44048.0,58.95,35.82,30.88,4.85,735.0,15862.0,0.026,36.08,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/13/2022,24841314.0,37115.0,418.258,0.625,30638.0,0.516,0.2427,4.1,people tested,35370563.0,21477273.0,18517880.0,2931554.0,62945.0,44587.0,59.06,35.86,30.92,4.89,744.0,16120.0,0.027,36.07,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/18/2022,24963628.0,36152.0,420.318,0.609,28284.0,0.476,0.2316,4.3,people tested,35556934.0,21544408.0,18584665.0,3004285.0,62324.0,44813.0,59.37,35.97,31.03,5.02,748.0,16284.0,0.027,36.05,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/19/2022,24992827.0,29199.0,420.81,0.492,26947.0,0.454,0.1958,5.1,people tested,35617595.0,21567977.0,18605593.0,3026816.0,60661.0,44282.0,59.47,36.01,31.06,5.05,739.0,16203.0,0.027,36.04,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/20/2022,25025578.0,32751.0,421.361,0.551,26323.0,0.443,0.229,4.4,people tested,35679922.0,21591879.0,18628194.0,3049134.0,62327.0,44194.0,59.57,36.05,31.1,5.09,738.0,16372.0,0.027,36.03,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/24/2022,25108084.0,26947.0,422.75,0.454,25801.0,0.434,0.1989,5.0,people tested,35794074.0,21636221.0,18668965.0,3090174.0,49546.0,42781.0,59.76,36.12,31.17,5.16,714.0,16342.0,0.027,36.01,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/25/2022,25138638.0,30554.0,423.265,0.514,25001.0,0.421,0.1887,5.3,people tested,35849352.0,21658175.0,18689063.0,3109278.0,55278.0,41774.0,59.85,36.16,31.2,5.19,697.0,16252.0,0.027,36.01,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/26/2022,25164138.0,25500.0,423.694,0.429,24473.0,0.412,0.215,4.7,people tested,35903813.0,21679158.0,18708785.0,3129148.0,54461.0,40888.0,59.95,36.2,31.24,5.22,683.0,15883.0,0.027,36.0,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/27/2022,25187804.0,23666.0,424.092,0.398,23175.0,0.39,0.1633,6.1,people tested,35959268.0,21700754.0,18729493.0,3148094.0,55455.0,39907.0,60.04,36.23,31.27,5.26,666.0,15554.0,0.026,35.99,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,5/31/2022,25264922.0,22236.0,425.391,0.374,22405.0,0.377,0.1404,7.1,people tested,36063285.0,21742087.0,18767585.0,3184611.0,43209.0,38459.0,60.21,36.3,31.33,5.32,642.0,15124.0,0.025,35.98,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/1/2022,25288429.0,23507.0,425.787,0.396,21399.0,0.36,0.1294,7.7,people tested,36105946.0,21759015.0,18783522.0,3199093.0,42661.0,36656.0,60.28,36.33,31.36,5.34,612.0,14406.0,0.024,35.97,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/2/2022,25314119.0,25690.0,426.219,0.433,21426.0,0.361,0.1237,8.1,people tested,36148904.0,21776154.0,18799631.0,3213884.0,42958.0,35013.0,60.35,36.36,31.39,5.37,585.0,13857.0,0.023,35.96,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/3/2022,25334835.0,20716.0,426.568,0.349,21004.0,0.354,0.1177,8.5,people tested,36192016.0,21793671.0,18815753.0,3228459.0,43112.0,33250.0,60.43,36.39,31.42,5.39,555.0,13274.0,0.022,35.95,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/7/2022,25400217.0,23463.0,427.669,0.395,19328.0,0.325,0.0977,10.2,people tested,36277964.0,21826541.0,18848823.0,3258427.0,37251.0,30668.0,60.57,36.44,31.47,5.44,512.0,12065.0,0.02,35.94,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/8/2022,25424031.0,23814.0,428.07,0.401,19372.0,0.326,0.0934,10.7,people tested,36319056.0,21842401.0,18863998.0,3273147.0,41092.0,30444.0,60.64,36.47,31.5,5.46,508.0,11912.0,0.02,35.93,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/9/2022,25446806.0,22775.0,428.453,0.383,18955.0,0.319,0.0879,11.4,people tested,36363675.0,21858805.0,18880779.0,3289700.0,44619.0,30682.0,60.71,36.5,31.52,5.49,512.0,11807.0,0.02,35.93,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/10/2022,25467671.0,20865.0,428.805,0.351,18977.0,0.32,0.0845,11.8,people tested,36406003.0,21874855.0,18896622.0,3305117.0,42328.0,30570.0,60.78,36.52,31.55,5.52,510.0,11598.0,0.019,35.92,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/14/2022,25515180.0,10493.0,429.604,0.177,16423.0,0.277,0.0769,13.0,people tested,36484428.0,21905030.0,18926605.0,3333190.0,35758.0,29495.0,60.92,36.57,31.6,5.57,492.0,11213.0,0.019,35.91,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/15/2022,25537597.0,22417.0,429.982,0.377,16224.0,0.273,0.0762,13.1,people tested,36522914.0,21920327.0,18941548.0,3346281.0,38486.0,29123.0,60.98,36.6,31.63,5.59,486.0,11132.0,0.019,35.9,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/21/2022,25618427.0,14018.0,431.343,0.236,14750.0,0.248,0.0683,14.6,people tested,36634824.0,21963613.0,18984856.0,3386198.0,32470.0,21485.0,61.17,36.67,31.7,5.65,359.0,8369.0,0.014,35.89,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
ZAF,Africa,South Africa,6/22/2022,25637671.0,19244.0,431.667,0.324,14296.0,0.241,0.0726,13.8,people tested,36669717.0,21976431.0,18998336.0,3399130.0,34893.0,20972.0,61.22,36.69,31.72,5.68,350.0,8015.0,0.013,11.11,46.754,27.3,5.344,3.053,12294.876,18.9,200.38,5.52,8.1,33.2,43.993,2.32,64.13,0.709
THA,Asia,Thailand,8/5/2021,10898852.0,60211.0,152.216,0.841,63276.0,0.884,0.2986,3.3,tests performed,19632537.0,15180276.0,4277071.0,175190.0,670834.0,374437.0,27.38,21.17,5.97,0.24,5222.0,279292.0,0.39,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/6/2021,10945969.0,47117.0,152.874,0.658,60005.0,0.838,0.3245,3.1,tests performed,20280108.0,15687291.0,4406723.0,186094.0,647571.0,398354.0,28.29,21.88,6.15,0.26,5556.0,292445.0,0.408,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/7/2021,10996810.0,50841.0,153.584,0.71,58833.0,0.822,0.3381,3.0,tests performed,20478635.0,15843283.0,4438168.0,197184.0,198527.0,398952.0,28.56,22.1,6.19,0.28,5564.0,291481.0,0.407,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/8/2021,11050558.0,53748.0,154.335,0.751,58919.0,0.823,0.3423,2.9,tests performed,20669780.0,15986354.0,4461861.0,221565.0,191145.0,400465.0,28.83,22.3,6.22,0.31,5586.0,290181.0,0.405,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/9/2021,11107444.0,56886.0,155.13,0.794,58846.0,0.822,0.3467,2.9,tests performed,21171110.0,16336743.0,4566345.0,268022.0,501330.0,424612.0,29.53,22.79,6.37,0.37,5922.0,304181.0,0.424,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/10/2021,11175907.0,68463.0,156.086,0.956,57986.0,0.81,0.3542,2.8,tests performed,21717954.0,16701428.0,4692030.0,324496.0,546844.0,448551.0,30.29,23.29,6.54,0.45,6256.0,315578.0,0.44,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/11/2021,11242758.0,66851.0,157.019,0.934,57731.0,0.806,0.3578,2.8,tests performed,22288819.0,17068105.0,4826641.0,394073.0,570865.0,475302.0,31.09,23.81,6.73,0.55,6629.0,326443.0,0.455,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/12/2021,11300111.0,57353.0,157.82,0.801,57323.0,0.801,0.365,2.7,tests performed,22508659.0,17239593.0,4855000.0,414066.0,219840.0,410875.0,31.39,24.05,6.77,0.58,5731.0,294188.0,0.41,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/13/2021,11352174.0,52063.0,158.547,0.727,58029.0,0.81,0.3656,2.7,tests performed,23192491.0,17696114.0,5033568.0,462809.0,683832.0,416055.0,32.35,24.68,7.02,0.65,5803.0,286975.0,0.4,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/16/2021,11515738.0,54302.0,160.832,0.758,58328.0,0.815,0.3728,2.7,tests performed,24100631.0,18370997.0,5228157.0,501477.0,508404.0,418503.0,33.61,25.62,7.29,0.7,5837.0,290608.0,0.405,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/17/2021,11579691.0,63953.0,161.725,0.893,57683.0,0.806,0.3777,2.6,tests performed,24618749.0,18726405.0,5381676.0,510668.0,518118.0,414399.0,34.34,26.12,7.51,0.71,5780.0,289282.0,0.403,72.22,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/18/2021,11648623.0,68932.0,162.688,0.963,57981.0,0.81,0.3744,2.7,tests performed,25167060.0,19143574.0,5503882.0,519604.0,548311.0,411177.0,35.1,26.7,7.68,0.72,5735.0,296496.0,0.414,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/19/2021,11709470.0,60847.0,163.538,0.85,58480.0,0.817,0.3666,2.7,tests performed,25818666.0,19586009.0,5705200.0,527457.0,651606.0,472858.0,36.01,27.32,7.96,0.74,6595.0,335202.0,0.468,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/20/2021,11784389.0,74919.0,164.584,1.046,61745.0,0.862,0.339,2.9,tests performed,26428101.0,19973692.0,5920614.0,533795.0,609435.0,462230.0,36.86,27.86,8.26,0.74,6447.0,325368.0,0.454,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/21/2021,11830518.0,46129.0,165.228,0.644,59982.0,0.838,0.3454,2.9,tests performed,26832179.0,20272171.0,6017820.0,542188.0,404078.0,491403.0,37.42,28.27,8.39,0.76,6854.0,346529.0,0.483,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/22/2021,11872658.0,42140.0,165.817,0.589,58746.0,0.82,0.3456,2.9,tests performed,27038999.0,20430028.0,6065003.0,543968.0,206820.0,492396.0,37.71,28.49,8.46,0.76,6868.0,347600.0,0.485,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/23/2021,11927114.0,54456.0,166.577,0.761,58768.0,0.821,0.3366,3.0,tests performed,27612445.0,20830673.0,6230511.0,551261.0,573446.0,501688.0,38.51,29.05,8.69,0.77,6997.0,351382.0,0.49,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/24/2021,11991398.0,64284.0,167.475,0.898,58815.0,0.821,0.3291,3.0,tests performed,28197659.0,21231498.0,6405537.0,560624.0,585214.0,511273.0,39.33,29.61,8.93,0.78,7131.0,357870.0,0.499,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/25/2021,12053558.0,62160.0,168.343,0.868,57848.0,0.808,0.3295,3.0,tests performed,28835580.0,21669955.0,6596785.0,568840.0,637921.0,524074.0,40.22,30.22,9.2,0.79,7310.0,360912.0,0.503,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/26/2021,12113266.0,59708.0,169.177,0.834,57685.0,0.806,0.3244,3.1,tests performed,29504769.0,22070573.0,6860084.0,574112.0,669189.0,526586.0,41.15,30.78,9.57,0.8,7345.0,354938.0,0.495,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/27/2021,12163654.0,50388.0,169.881,0.704,54181.0,0.757,0.3424,2.9,tests performed,30420507.0,22617701.0,7221368.0,581438.0,915738.0,570344.0,42.43,31.55,10.07,0.81,7955.0,377716.0,0.527,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/28/2021,12206117.0,42463.0,170.474,0.593,53657.0,0.749,0.3389,3.0,tests performed,30679289.0,22807078.0,7287885.0,584326.0,258782.0,549587.0,42.79,31.81,10.16,0.81,7665.0,362130.0,0.505,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/29/2021,12238037.0,31920.0,170.92,0.446,52197.0,0.729,0.3416,2.9,tests performed,30954477.0,23018371.0,7350348.0,585758.0,275188.0,559354.0,43.17,32.11,10.25,0.82,7802.0,369763.0,0.516,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,8/30/2021,12289207.0,51170.0,171.634,0.715,51728.0,0.722,0.3405,2.9,tests performed,31771819.0,23401465.0,7780973.0,589381.0,817342.0,594196.0,44.31,32.64,10.85,0.82,8288.0,367256.0,0.512,75.93,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/2/2021,12453525.0,47992.0,173.929,0.67,48608.0,0.679,0.3339,3.0,tests performed,33427463.0,24147532.0,8684695.0,595236.0,827462.0,560385.0,46.62,33.68,12.11,0.83,7816.0,296708.0,0.414,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/3/2021,12503123.0,49598.0,174.622,0.693,48496.0,0.677,0.3228,3.1,tests performed,34292537.0,24542140.0,9152799.0,597598.0,865074.0,553147.0,47.83,34.23,12.77,0.83,7715.0,274920.0,0.383,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/4/2021,12543130.0,40007.0,175.181,0.559,48145.0,0.672,0.3191,3.1,tests performed,35218164.0,24918054.0,9698842.0,601268.0,925627.0,648411.0,49.12,34.75,13.53,0.84,9044.0,301568.0,0.421,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/5/2021,12579496.0,36366.0,175.689,0.508,48780.0,0.681,0.3117,3.2,tests performed,35587676.0,25104942.0,9879371.0,603363.0,369512.0,661886.0,49.64,35.02,13.78,0.84,9232.0,298082.0,0.416,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/6/2021,12630795.0,51299.0,176.405,0.716,48798.0,0.682,0.3058,3.3,tests performed,35912894.0,25234259.0,10074612.0,604023.0,325218.0,591582.0,50.09,35.2,14.05,0.84,8251.0,261828.0,0.365,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/7/2021,12686108.0,55313.0,177.178,0.773,47350.0,0.661,0.3126,3.2,tests performed,36635271.0,25554456.0,10475325.0,605490.0,722377.0,635623.0,51.1,35.64,14.61,0.84,8865.0,279454.0,0.39,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/8/2021,12748361.0,62253.0,178.047,0.869,48975.0,0.684,0.3004,3.3,tests performed,37461284.0,25954106.0,10900001.0,607177.0,826013.0,694469.0,52.25,36.2,15.2,0.85,9686.0,308430.0,0.43,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
THA,Asia,Thailand,9/9/2021,12799791.0,51430.0,178.765,0.718,49467.0,0.691,0.3005,3.3,tests performed,38174738.0,26292211.0,11272593.0,609934.0,713454.0,678182.0,53.24,36.67,15.72,0.85,9459.0,306383.0,0.427,55.09,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777
